root_seed,unit,spatial_stability,cue_modulation
51002,24,-0.02902054600417614,0.25143909454345703
51002,25,0.23330411314964294,0.20445679128170013
51002,26,0.0547771118581295,0.18748383224010468
51002,27,0.3559008538722992,0.12677201628684998
51002,28,-5.1739242057860095e-25,2.0565028347169524e-19
51002,29,0.6460394859313965,0.09994444996118546
51002,30,0.29934054613113403,0.17525263130664825
51002,31,0.6973987221717834,0.09111782908439636
51002,32,-0.2838169038295746,0.34802329540252686
51002,33,0.22990934550762177,0.09702014178037643
51002,34,-0.140046164393425,0.282890647649765
51002,35,0.5727018117904663,0.16974666714668274
51002,36,0.5644389986991882,0.07828497886657715
51002,37,-0.45007818937301636,0.3444204330444336
51002,38,0.04046992212533951,0.12867799401283264
51002,39,0.43749162554740906,0.18472683429718018
51002,40,-0.09129022806882858,0.1632135957479477
51002,41,0.8222528696060181,0.04689634218811989
51002,42,-0.21297216415405273,0.174632266163826
51002,43,-0.3243545591831207,0.21362121403217316
51002,44,0.21768933534622192,0.1437433660030365
51002,45,-0.5092124342918396,0.3186490535736084
51002,46,0.5236840844154358,0.09954064339399338
51002,47,-0.26462826132774353,0.16543102264404297
51002,48,0.5797393918037415,0.1895337551832199
51002,49,0.15076251327991486,0.1262245774269104
51003,0,0.87648606300354,0.00013079492782708257
51003,1,0.33982548117637634,0.1782134771347046
51003,2,0.3157123327255249,0.15633848309516907
51003,3,0.0926373079419136,0.19528713822364807
51003,4,0.016583405435085297,0.1534544974565506
51003,5,0.5262321829795837,0.10689570754766464
51003,6,0.15473869442939758,0.15958143770694733
51003,7,-0.02224748022854328,0.01062680035829544
51003,8,-4.295414328225888e-05,3.222818456549703e-09
51003,9,-3.6355447541325248e-09,8.630682279964219e-11
51003,10,-0.29264920949935913,0.22948797047138214
51003,11,0.7243884205818176,0.101836197078228
51003,12,0.1847803294658661,0.1469014585018158
51003,13,-0.02686941623687744,0.23959730565547943
51003,14,0.5953966975212097,0.051073357462882996
51003,15,0.4397350251674652,0.06539609283208847
51003,16,2.519359998398585e-10,6.396136333249036e-13
51003,17,0.22655119001865387,0.1508874148130417
51003,18,0.30457255244255066,0.19421453773975372
51003,19,0.12169459462165833,0.16253234446048737
51003,20,-0.017141113057732582,0.0008387417183257639
51003,21,-0.002146404469385743,0.22622361779212952
51003,22,0.4798467457294464,0.18031762540340424
51003,23,0.3017922639846802,0.15307550132274628
51003,24,0.2244439572095871,0.2533426582813263
51003,25,-0.26611873507499695,0.20234960317611694
51003,26,-0.13124924898147583,0.08296108990907669
51003,27,0.2609720826148987,0.12978234887123108
51003,28,0.7489893436431885,0.05147363990545273
51003,29,0.4105892777442932,0.21661847829818726
51003,30,0.38468846678733826,0.09023851156234741
51003,31,0.2712189555168152,0.11740807443857193
51003,32,0.3113808333873749,0.20040841400623322
51003,33,0.5481947064399719,0.128611758351326
51003,34,0.32674574851989746,0.26638028025627136
51003,35,0.4729461371898651,0.18767322599887848
51003,36,0.6625834107398987,0.16070576012134552
51003,37,0.0953543409705162,0.17103639245033264
51003,38,0.20368865132331848,0.1265634298324585
51003,39,-0.15389983355998993,0.1285242885351181
51003,40,0.7281022071838379,0.01803501695394516
51003,41,0.13732795417308807,0.33630695939064026
51003,42,-0.28787851333618164,0.25134146213531494
51003,43,-0.46376127004623413,0.6263347864151001
51003,44,-0.5114583969116211,0.6717024445533752
51003,45,0.17397081851959229,0.1920405775308609
51003,46,0.3457121253013611,0.14655701816082
51003,47,0.7927602529525757,0.07156194001436234
51003,48,-0.07326225191354752,0.32329273223876953
51003,49,-3.161462691220642e-26,9.605244020432603e-19
51004,0,-1.0077228397589746e-16,8.30893242664138e-15
51004,1,0.2631085515022278,0.08888782560825348
51004,2,0.3291567862033844,0.14702223241329193
51004,3,-0.35446593165397644,0.19023461639881134
51004,4,-0.4919045865535736,0.6557684540748596
51004,5,-0.2323462963104248,0.12938955426216125
51004,6,0.4854455590248108,0.1645965576171875
51004,7,0.6363883018493652,0.1460469663143158
51004,8,0.5938767194747925,0.19111475348472595
51004,9,0.018911678344011307,0.15639066696166992
51004,10,0.340510755777359,0.13356828689575195
51004,11,-0.5009439587593079,0.4040773808956146
51004,12,-0.023532666265964508,0.015019319020211697
51004,13,0.5794872641563416,0.12942124903202057
51004,14,-0.4897918105125427,0.6525126695632935
51004,15,0.2558761537075043,0.12180961668491364
51004,16,0.3873109519481659,0.16917318105697632
51004,17,0.3626248240470886,0.14191991090774536
51004,18,-0.06406168639659882,0.10024230927228928
51004,19,0.5779017806053162,0.13664475083351135
51004,20,0.23261891305446625,0.13890346884727478
51004,21,0.5898232460021973,0.20055104792118073
51004,22,0.10238395631313324,0.2057032436132431
51004,23,0.23343844711780548,0.18603095412254333
51004,24,-0.4009326994419098,0.18128883838653564
51004,25,-0.13856254518032074,0.17319980263710022
51004,26,6.7491216777890595e-15,9.715200242595493e-14
51004,27,0.5775256156921387,0.15071004629135132
51004,28,-0.08568979054689407,0.0329756960272789
51004,29,-0.01932990364730358,0.017626721411943436
51004,30,0.0748085230588913,0.23050273954868317
51004,31,-0.1583612710237503,0.1839548647403717
51004,32,0.47200945019721985,0.12103477120399475
51004,33,0.5168136954307556,0.1484774947166443
51004,34,0.00029010616708546877,0.08444265276193619
51004,35,-0.030276980251073837,0.24428676068782806
51004,36,0.32774776220321655,0.14095379412174225
51004,37,0.3800058662891388,0.1553233563899994
51004,38,0.4847085475921631,0.1647016406059265
51004,39,0.3479718565940857,0.14077039062976837
51004,40,-0.3606877028942108,0.4765093922615051
51004,41,0.5550574660301208,0.15072481334209442
51004,42,0.4264296889305115,0.05960599333047867
51004,43,0.20074987411499023,0.11914392560720444
51004,44,0.007467078510671854,0.006024637725204229
51004,45,0.5645085573196411,0.17383842170238495
