experiment,seed,encoder_validation_mse,plasticity_rule,key_mode,dropped_fraction,mask_index,dropped_units,lec_cue_accuracy,lec_mec_cosine,mec_position_accuracy,mec_cue_accuracy
lec_degradation,51001,0.0008721096091903746,err2,normal,0.5,8,12,0.5,0.7732511162757874,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.5,8,12,,,0.16,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.5,9,12,0.5,0.7985947132110596,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.5,9,12,,,0.28,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.5,10,12,1.0,0.8054274916648865,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.5,10,12,,,0.24,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.5,11,12,0.5,0.7682631611824036,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.5,11,12,,,0.14,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,0,19,1.0,0.8087930083274841,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,0,19,,,0.16,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,1,19,1.0,0.8291581869125366,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,1,19,,,0.1,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,2,19,1.0,0.7728748917579651,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,2,19,,,0.18,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,3,19,1.0,0.8039114475250244,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,3,19,,,0.08,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,4,19,1.0,0.7962268590927124,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,4,19,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,5,19,1.0,0.8092138767242432,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,5,19,,,0.1,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,6,19,1.0,0.7955341935157776,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,6,19,,,0.08,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,7,19,1.0,0.8176161050796509,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,7,19,,,0.08,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,8,19,1.0,0.8205228447914124,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,8,19,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,9,19,1.0,0.8152686357498169,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,9,19,,,0.12,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,10,19,1.0,0.8199459910392761,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,10,19,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.75,11,19,1.0,0.8050383925437927,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.75,11,19,,,0.18,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,0,22,1.0,0.7761368751525879,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,0,22,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,1,22,0.5,0.7813835144042969,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,1,22,,,0.1,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,2,22,1.0,0.8313825726509094,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,2,22,,,0.04,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,3,22,1.0,0.8141124844551086,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,3,22,,,0.04,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,4,22,1.0,0.8205810785293579,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,4,22,,,0.02,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,5,22,1.0,0.8114425539970398,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,5,22,,,0.08,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,6,22,1.0,0.800190269947052,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,6,22,,,0.02,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,7,22,1.0,0.8215513825416565,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,7,22,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,8,22,1.0,0.8157339692115784,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,8,22,,,0.04,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,9,22,1.0,0.8274672627449036,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,9,22,,,0.02,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,10,22,1.0,0.8266648650169373,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,10,22,,,0.02,1.0
lec_degradation,51001,0.0008721096091903746,err2,normal,0.9,11,22,1.0,0.8381770253181458,,
mec_degradation,51001,0.0008721096091903746,err2,normal,0.9,11,22,,,0.06,1.0
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,0,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,0,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,1,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,1,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,2,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,2,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,3,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,3,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,4,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,4,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,5,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,5,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,6,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,6,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,7,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,7,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,8,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,8,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,9,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,9,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,10,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,10,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.0,11,0,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.0,11,0,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,0,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,0,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,1,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,1,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,2,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,2,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,3,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,3,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,4,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,4,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,5,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,5,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,6,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,6,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,7,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,7,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,8,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,8,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,9,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,9,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,10,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,10,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.25,11,6,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.25,11,6,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,0,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,0,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,1,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,1,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,2,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,2,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,3,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,3,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,4,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,4,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,5,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,5,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,6,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,6,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,7,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,7,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,8,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,8,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,9,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,9,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,10,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,10,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.5,11,12,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.5,11,12,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,0,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,0,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,1,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,1,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,2,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,2,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,3,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,3,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,4,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,4,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,5,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,5,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,6,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,6,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,7,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,7,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,8,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,8,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,9,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,9,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,10,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,10,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.75,11,19,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.75,11,19,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,0,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,0,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,1,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,1,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,2,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,2,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,3,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,3,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,4,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,4,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,5,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,5,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,6,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,6,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,7,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,7,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,8,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,8,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,9,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,9,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,10,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,10,22,,,0.02,0.5
lec_degradation,51001,0.0008721096091903746,err2,dense,0.9,11,22,0.5,0.31646808981895447,,
mec_degradation,51001,0.0008721096091903746,err2,dense,0.9,11,22,,,0.02,0.5
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,0,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,0,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,1,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,1,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,2,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,2,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,3,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,3,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,4,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,4,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,5,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,5,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,6,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,6,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,7,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,7,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,8,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,8,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,9,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,9,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,10,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,10,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.0,11,0,1.0,0.6662061810493469,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.0,11,0,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,0,6,1.0,0.7083674669265747,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,0,6,,,0.08,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,1,6,1.0,0.6682921051979065,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,1,6,,,0.06,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,2,6,1.0,0.6899607181549072,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,2,6,,,0.08,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,3,6,1.0,0.700165331363678,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,3,6,,,0.1,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,4,6,1.0,0.717712938785553,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,4,6,,,0.1,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,5,6,1.0,0.6974847316741943,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,5,6,,,0.08,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,6,6,1.0,0.668834388256073,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,6,6,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,7,6,1.0,0.711904764175415,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,7,6,,,0.16,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,8,6,1.0,0.7011572122573853,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,8,6,,,0.06,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,9,6,1.0,0.6909016370773315,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,9,6,,,0.14,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,10,6,1.0,0.7195827960968018,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,10,6,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.25,11,6,1.0,0.6922828555107117,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.25,11,6,,,0.12,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.5,0,12,1.0,0.6968635320663452,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.5,0,12,,,0.06,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.5,1,12,1.0,0.6542121767997742,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.5,1,12,,,0.08,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.5,2,12,1.0,0.6369712948799133,,
mec_degradation,51002,0.0010305249597877264,base,normal,0.5,2,12,,,0.04,1.0
lec_degradation,51002,0.0010305249597877264,base,normal,0.5,3,12,1.0,0.6941116452217102,,
