root_seed,condition,from_lap,to_lap,cue_changed,tuning_similarity
51008,swap,32,33,False,0.7635207176208496
51008,swap,33,34,False,0.7947911620140076
51008,swap,34,35,False,0.7880812883377075
51008,swap,35,36,False,0.8046635985374451
51008,swap,36,37,False,0.7920019626617432
51008,swap,37,38,False,0.7771044373512268
51008,swap,38,39,False,0.7793170213699341
51008,swap,39,40,False,0.7560808062553406
51008,no_swap,1,2,False,0.7407989501953125
51008,no_swap,2,3,False,0.8448275923728943
51008,no_swap,3,4,False,0.8354747891426086
51008,no_swap,4,5,False,0.7875338792800903
51008,no_swap,5,6,False,0.755653440952301
51008,no_swap,6,7,False,0.7585786581039429
51008,no_swap,7,8,False,0.752991795539856
51008,no_swap,8,9,False,0.7606373429298401
51008,no_swap,9,10,False,0.7498950362205505
51008,no_swap,10,11,False,0.7710202932357788
51008,no_swap,11,12,False,0.7791328430175781
51008,no_swap,12,13,False,0.7699519991874695
51008,no_swap,13,14,False,0.7570992112159729
51008,no_swap,14,15,False,0.752641499042511
51008,no_swap,15,16,False,0.7960381507873535
51008,no_swap,16,17,False,0.7831690907478333
51008,no_swap,17,18,False,0.7468439340591431
51008,no_swap,18,19,False,0.7385804653167725
51008,no_swap,19,20,False,0.7448051571846008
51008,no_swap,20,21,False,0.7268237471580505
51008,no_swap,21,22,False,0.7488239407539368
51008,no_swap,22,23,False,0.7839093804359436
51008,no_swap,23,24,False,0.7887901067733765
51008,no_swap,24,25,False,0.7765752673149109
51008,no_swap,25,26,False,0.8070158362388611
51008,no_swap,26,27,False,0.7704519629478455
51008,no_swap,27,28,False,0.77643221616745
51008,no_swap,28,29,False,0.7925768494606018
51008,no_swap,29,30,False,0.7802020311355591
51008,no_swap,30,31,False,0.7711654901504517
51008,no_swap,31,32,False,0.7598102688789368
51008,no_swap,32,33,False,0.7780969142913818
51008,no_swap,33,34,False,0.782578706741333
51008,no_swap,34,35,False,0.7898399233818054
51008,no_swap,35,36,False,0.7843235731124878
51008,no_swap,36,37,False,0.8094480633735657
51008,no_swap,37,38,False,0.7815679907798767
51008,no_swap,38,39,False,0.7793982028961182
51008,no_swap,39,40,False,0.7786634564399719
51009,swap,1,2,False,0.733084499835968
51009,swap,2,3,False,0.7764527201652527
51009,swap,3,4,False,0.8242365121841431
51009,swap,4,5,False,0.8597608208656311
51009,swap,5,6,False,0.8173114657402039
51009,swap,6,7,False,0.8470050096511841
51009,swap,7,8,False,0.8535429239273071
