rule,seed,capacity,plasticity_label,ae_validation_mse,clean_pair_accuracy,degraded_pair_accuracy,collision_rate,recruitment_fraction,fraction_spatial,fraction_cue-general,fraction_cue-specific,fraction_mixed,fraction_neutral
base,53003,5,Instructive-driven,6.4993934678625465e-09,0.8,0.3,0.19999999999999996,0.1,0.98,0.0,0.0,0.02,0.0
base,53003,6,Instructive-driven,6.4993934678625465e-09,0.8333333333333334,0.20833333333333334,0.16666666666666663,0.1,0.98,0.0,0.0,0.02,0.0
base,53003,7,Instructive-driven,6.4993934678625465e-09,0.5714285714285714,0.21428571428571427,0.2857142857142857,0.1,0.98,0.0,0.0,0.02,0.0
base,53003,8,Instructive-driven,6.4993934678625465e-09,0.875,0.21875,0.375,0.1,0.96,0.0,0.0,0.04,0.0
base,53003,9,Instructive-driven,6.4993934678625465e-09,0.8888888888888888,0.3611111111111111,0.4444444444444444,0.1,0.96,0.0,0.0,0.04,0.0
base,53003,10,Instructive-driven,6.4993934678625465e-09,0.9,0.375,0.5,0.1,0.98,0.0,0.0,0.02,0.0
base,53003,11,Instructive-driven,6.4993934678625465e-09,0.36363636363636365,0.11363636363636363,0.5454545454545454,0.1,0.96,0.0,0.0,0.04,0.0
base,53003,12,Instructive-driven,6.4993934678625465e-09,0.25,0.125,0.5,0.12,0.96,0.0,0.0,0.04,0.0
base,53003,13,Instructive-driven,6.4993934678625465e-09,0.23076923076923078,0.11538461538461539,0.5384615384615384,0.12,0.92,0.0,0.0,0.08,0.0
base,53003,14,Instructive-driven,6.4993934678625465e-09,0.42857142857142855,0.125,0.5714285714285714,0.12,0.9,0.0,0.0,0.1,0.0
base,53003,15,Instructive-driven,6.4993934678625465e-09,0.4666666666666667,0.1,0.6,0.12,0.92,0.0,0.0,0.08,0.0
base,53003,16,Instructive-driven,6.4993934678625465e-09,0.3125,0.109375,0.625,0.12,0.92,0.0,0.0,0.08,0.0
base,53003,17,Instructive-driven,6.4993934678625465e-09,0.47058823529411764,0.10294117647058823,0.6470588235294117,0.12,0.92,0.0,0.0,0.08,0.0
base,53003,18,Instructive-driven,6.4993934678625465e-09,0.4444444444444444,0.18055555555555555,0.6111111111111112,0.14,0.92,0.0,0.0,0.08,0.0
base,53003,19,Instructive-driven,6.4993934678625465e-09,0.3684210526315789,0.09210526315789473,0.631578947368421,0.14,0.9,0.0,0.0,0.1,0.0
base,53003,20,Instructive-driven,6.4993934678625465e-09,0.5,0.1375,0.6,0.16,0.9,0.0,0.0,0.1,0.0
base,53003,21,Instructive-driven,6.4993934678625465e-09,0.38095238095238093,0.15476190476190477,0.6190476190476191,0.16,0.92,0.0,0.0,0.08,0.0
base,53003,22,Instructive-driven,6.4993934678625465e-09,0.22727272727272727,0.09090909090909091,0.6363636363636364,0.16,0.9,0.0,0.0,0.1,0.0
base,53003,23,Instructive-driven,6.4993934678625465e-09,0.2608695652173913,0.07608695652173914,0.6086956521739131,0.2,0.92,0.0,0.0,0.08,0.0
base,53003,24,Instructive-driven,6.4993934678625465e-09,0.20833333333333334,0.0625,0.5833333333333333,0.22,0.9,0.0,0.0,0.1,0.0
base,53003,25,Instructive-driven,6.4993934678625465e-09,0.28,0.09,0.56,0.24,0.88,0.0,0.0,0.12,0.0
base,53003,26,Instructive-driven,6.4993934678625465e-09,0.23076923076923078,0.07692307692307693,0.5384615384615384,0.24,0.9,0.0,0.0,0.1,0.0
base,53003,27,Instructive-driven,6.4993934678625465e-09,0.18518518518518517,0.05555555555555555,0.5185185185185186,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,28,Instructive-driven,6.4993934678625465e-09,0.17857142857142858,0.07142857142857142,0.5357142857142857,0.26,0.94,0.0,0.0,0.06,0.0
base,53003,29,Instructive-driven,6.4993934678625465e-09,0.27586206896551724,0.06896551724137931,0.5517241379310345,0.26,0.94,0.0,0.0,0.06,0.0
base,53003,30,Instructive-driven,6.4993934678625465e-09,0.26666666666666666,0.09166666666666666,0.5666666666666667,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,31,Instructive-driven,6.4993934678625465e-09,0.2903225806451613,0.08870967741935484,0.5806451612903225,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,32,Instructive-driven,6.4993934678625465e-09,0.25,0.109375,0.59375,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,33,Instructive-driven,6.4993934678625465e-09,0.3939393939393939,0.10606060606060606,0.6060606060606061,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,34,Instructive-driven,6.4993934678625465e-09,0.5588235294117647,0.18382352941176472,0.6176470588235294,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,35,Instructive-driven,6.4993934678625465e-09,0.5142857142857142,0.1357142857142857,0.6285714285714286,0.26,0.88,0.0,0.0,0.12,0.0
base,53003,36,Instructive-driven,6.4993934678625465e-09,0.2777777777777778,0.1388888888888889,0.6388888888888888,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,37,Instructive-driven,6.4993934678625465e-09,0.4594594594594595,0.14864864864864866,0.6486486486486487,0.26,0.88,0.0,0.0,0.12,0.0
base,53003,38,Instructive-driven,6.4993934678625465e-09,0.47368421052631576,0.1118421052631579,0.6578947368421053,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,39,Instructive-driven,6.4993934678625465e-09,0.46153846153846156,0.10897435897435898,0.6666666666666667,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,40,Instructive-driven,6.4993934678625465e-09,0.375,0.08125,0.675,0.26,0.94,0.0,0.0,0.06,0.0
base,53003,41,Instructive-driven,6.4993934678625465e-09,0.24390243902439024,0.07317073170731707,0.6829268292682926,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,42,Instructive-driven,6.4993934678625465e-09,0.2619047619047619,0.05357142857142857,0.6904761904761905,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,43,Instructive-driven,6.4993934678625465e-09,0.3953488372093023,0.13953488372093023,0.6976744186046512,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,44,Instructive-driven,6.4993934678625465e-09,0.22727272727272727,0.0625,0.7045454545454546,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,45,Instructive-driven,6.4993934678625465e-09,0.28888888888888886,0.05,0.7111111111111111,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,46,Instructive-driven,6.4993934678625465e-09,0.32608695652173914,0.08152173913043478,0.7173913043478262,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,47,Instructive-driven,6.4993934678625465e-09,0.2978723404255319,0.06382978723404255,0.7234042553191489,0.26,0.92,0.0,0.0,0.08,0.0
base,53003,48,Instructive-driven,6.4993934678625465e-09,0.2916666666666667,0.057291666666666664,0.7291666666666667,0.26,0.9,0.0,0.0,0.1,0.0
base,53003,49,Instructive-driven,6.4993934678625465e-09,0.42857142857142855,0.10714285714285714,0.7142857142857143,0.28,0.94,0.0,0.0,0.06,0.0
base,53003,50,Instructive-driven,6.4993934678625465e-09,0.36,0.085,0.72,0.28,0.92,0.0,0.0,0.08,0.0
base,53003,51,Instructive-driven,6.4993934678625465e-09,0.39215686274509803,0.10784313725490197,0.7254901960784313,0.28,0.92,0.0,0.0,0.08,0.0
base,53003,52,Instructive-driven,6.4993934678625465e-09,0.3269230769230769,0.08173076923076923,0.7307692307692308,0.28,0.9,0.0,0.0,0.1,0.0
base,53003,53,Instructive-driven,6.4993934678625465e-09,0.3018867924528302,0.09433962264150944,0.7358490566037736,0.28,0.9,0.0,0.0,0.1,0.0
base,53003,54,Instructive-driven,6.4993934678625465e-09,0.4444444444444444,0.09259259259259259,0.7222222222222222,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,55,Instructive-driven,6.4993934678625465e-09,0.509090909090909,0.1409090909090909,0.7272727272727273,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,56,Instructive-driven,6.4993934678625465e-09,0.44642857142857145,0.125,0.7321428571428572,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,57,Instructive-driven,6.4993934678625465e-09,0.5087719298245614,0.12280701754385964,0.736842105263158,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,58,Instructive-driven,6.4993934678625465e-09,0.5172413793103449,0.14655172413793102,0.7413793103448276,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,59,Instructive-driven,6.4993934678625465e-09,0.423728813559322,0.1271186440677966,0.7457627118644068,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,60,Instructive-driven,6.4993934678625465e-09,0.3333333333333333,0.09166666666666666,0.75,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,61,Instructive-driven,6.4993934678625465e-09,0.3770491803278688,0.09836065573770492,0.7540983606557377,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,62,Instructive-driven,6.4993934678625465e-09,0.3387096774193548,0.0846774193548387,0.7580645161290323,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,63,Instructive-driven,6.4993934678625465e-09,0.2857142857142857,0.08333333333333333,0.7619047619047619,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,64,Instructive-driven,6.4993934678625465e-09,0.34375,0.07421875,0.765625,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,65,Instructive-driven,6.4993934678625465e-09,0.23076923076923078,0.07692307692307693,0.7692307692307692,0.3,0.88,0.0,0.0,0.12,0.0
base,53003,66,Instructive-driven,6.4993934678625465e-09,0.22727272727272727,0.07575757575757576,0.7727272727272727,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,67,Instructive-driven,6.4993934678625465e-09,0.3283582089552239,0.09701492537313433,0.7761194029850746,0.3,0.9,0.0,0.0,0.1,0.0
base,53003,68,Instructive-driven,6.4993934678625465e-09,0.3088235294117647,0.09926470588235294,0.7647058823529411,0.32,0.88,0.0,0.0,0.12,0.0
base,53003,69,Instructive-driven,6.4993934678625465e-09,0.36231884057971014,0.08333333333333333,0.7681159420289855,0.32,0.94,0.0,0.0,0.06,0.0
base,53003,70,Instructive-driven,6.4993934678625465e-09,0.2857142857142857,0.08214285714285714,0.7714285714285715,0.32,0.92,0.0,0.0,0.08,0.0
base,53003,71,Instructive-driven,6.4993934678625465e-09,0.19718309859154928,0.06690140845070422,0.7746478873239436,0.32,0.92,0.0,0.0,0.08,0.0
base,53003,72,Instructive-driven,6.4993934678625465e-09,0.20833333333333334,0.0625,0.7638888888888888,0.32,0.92,0.0,0.0,0.08,0.0
base,53003,73,Instructive-driven,6.4993934678625465e-09,0.3835616438356164,0.0684931506849315,0.7671232876712328,0.32,0.92,0.0,0.0,0.08,0.0
base,53003,74,Instructive-driven,6.4993934678625465e-09,0.36486486486486486,0.07094594594594594,0.7567567567567568,0.34,0.92,0.0,0.0,0.08,0.0
base,53003,75,Instructive-driven,6.4993934678625465e-09,0.3333333333333333,0.11,0.76,0.34,0.92,0.0,0.0,0.08,0.0
base,53003,76,Instructive-driven,6.4993934678625465e-09,0.2894736842105263,0.0625,0.7631578947368421,0.34,0.92,0.0,0.0,0.08,0.0
base,53003,77,Instructive-driven,6.4993934678625465e-09,0.23376623376623376,0.06168831168831169,0.7532467532467533,0.36,0.9,0.0,0.0,0.1,0.0
base,53003,78,Instructive-driven,6.4993934678625465e-09,0.358974358974359,0.10897435897435898,0.7564102564102564,0.36,0.9,0.0,0.0,0.1,0.0
base,53003,79,Instructive-driven,6.4993934678625465e-09,0.24050632911392406,0.06962025316455696,0.759493670886076,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,80,Instructive-driven,6.4993934678625465e-09,0.2,0.053125,0.7625,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,81,Instructive-driven,6.4993934678625465e-09,0.2716049382716049,0.06481481481481481,0.7654320987654322,0.36,0.9,0.0,0.0,0.1,0.0
base,53003,82,Instructive-driven,6.4993934678625465e-09,0.24390243902439024,0.08231707317073171,0.7682926829268293,0.36,0.94,0.0,0.0,0.06,0.0
base,53003,83,Instructive-driven,6.4993934678625465e-09,0.30120481927710846,0.0963855421686747,0.7710843373493976,0.36,0.88,0.0,0.0,0.12,0.0
base,53003,84,Instructive-driven,6.4993934678625465e-09,0.2976190476190476,0.07142857142857142,0.7738095238095238,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,85,Instructive-driven,6.4993934678625465e-09,0.2823529411764706,0.08823529411764706,0.7764705882352941,0.36,0.9,0.0,0.0,0.1,0.0
base,53003,86,Instructive-driven,6.4993934678625465e-09,0.36046511627906974,0.06686046511627906,0.7790697674418605,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,87,Instructive-driven,6.4993934678625465e-09,0.1839080459770115,0.05172413793103448,0.7816091954022988,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,88,Instructive-driven,6.4993934678625465e-09,0.29545454545454547,0.09090909090909091,0.7840909090909091,0.36,0.94,0.0,0.0,0.06,0.0
base,53003,89,Instructive-driven,6.4993934678625465e-09,0.2247191011235955,0.08146067415730338,0.7865168539325843,0.36,0.92,0.0,0.0,0.08,0.0
base,53003,90,Instructive-driven,6.4993934678625465e-09,0.2222222222222222,0.05555555555555555,0.7888888888888889,0.36,0.92,0.0,0.0,0.08,0.0
base,53004,1,Instructive-driven,1.302424124105528e-07,1.0,1.0,0.0,0.04,0.42,0.0,0.0,0.36,0.22
base,53004,2,Instructive-driven,1.302424124105528e-07,1.0,0.625,0.0,0.06,0.74,0.02,0.0,0.2,0.04
base,53004,3,Instructive-driven,1.302424124105528e-07,1.0,0.5,0.0,0.1,0.92,0.0,0.0,0.06,0.02
base,53004,4,Instructive-driven,1.302424124105528e-07,1.0,0.5625,0.0,0.12,0.88,0.0,0.0,0.12,0.0
base,53004,5,Instructive-driven,1.302424124105528e-07,1.0,0.55,0.0,0.12,0.9,0.0,0.0,0.1,0.0
base,53004,6,Instructive-driven,1.302424124105528e-07,0.8333333333333334,0.375,0.0,0.16,0.94,0.0,0.0,0.06,0.0
base,53004,7,Instructive-driven,1.302424124105528e-07,1.0,0.21428571428571427,0.0,0.18,0.94,0.0,0.0,0.06,0.0
base,53004,8,Instructive-driven,1.302424124105528e-07,1.0,0.25,0.0,0.22,0.94,0.0,0.0,0.06,0.0
base,53004,9,Instructive-driven,1.302424124105528e-07,1.0,0.3888888888888889,0.0,0.22,0.98,0.0,0.0,0.02,0.0
base,53004,10,Instructive-driven,1.302424124105528e-07,0.9,0.35,0.0,0.24,0.98,0.0,0.0,0.02,0.0
base,53004,11,Instructive-driven,1.302424124105528e-07,0.9090909090909091,0.36363636363636365,0.0,0.24,0.96,0.0,0.0,0.04,0.0
base,53004,12,Instructive-driven,1.302424124105528e-07,0.5833333333333334,0.1875,0.0,0.26,0.94,0.0,0.0,0.06,0.0
base,53004,13,Instructive-driven,1.302424124105528e-07,0.7692307692307693,0.28846153846153844,0.07692307692307687,0.26,0.96,0.0,0.0,0.04,0.0
base,53004,14,Instructive-driven,1.302424124105528e-07,0.8571428571428571,0.21428571428571427,0.0714285714285714,0.28,0.96,0.0,0.0,0.04,0.0
base,53004,15,Instructive-driven,1.302424124105528e-07,0.8,0.31666666666666665,0.06666666666666665,0.3,0.96,0.0,0.0,0.04,0.0
base,53004,16,Instructive-driven,1.302424124105528e-07,0.9375,0.3125,0.0625,0.32,0.94,0.0,0.0,0.06,0.0
base,53004,17,Instructive-driven,1.302424124105528e-07,0.9411764705882353,0.3088235294117647,0.05882352941176472,0.32,0.96,0.0,0.0,0.04,0.0
base,53004,18,Instructive-driven,1.302424124105528e-07,0.6666666666666666,0.3333333333333333,0.11111111111111116,0.32,0.94,0.0,0.0,0.06,0.0
base,53004,19,Instructive-driven,1.302424124105528e-07,0.6842105263157895,0.3157894736842105,0.10526315789473684,0.34,0.94,0.0,0.0,0.06,0.0
base,53004,20,Instructive-driven,1.302424124105528e-07,0.8,0.3375,0.09999999999999998,0.36,0.94,0.0,0.0,0.06,0.0
base,53004,21,Instructive-driven,1.302424124105528e-07,0.8095238095238095,0.34523809523809523,0.09523809523809523,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,22,Instructive-driven,1.302424124105528e-07,0.6818181818181818,0.14772727272727273,0.09090909090909094,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,23,Instructive-driven,1.302424124105528e-07,0.6956521739130435,0.2608695652173913,0.08695652173913049,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,24,Instructive-driven,1.302424124105528e-07,0.4583333333333333,0.13541666666666666,0.08333333333333337,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,25,Instructive-driven,1.302424124105528e-07,0.56,0.14,0.12,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,26,Instructive-driven,1.302424124105528e-07,0.46153846153846156,0.10576923076923077,0.11538461538461542,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,27,Instructive-driven,1.302424124105528e-07,0.48148148148148145,0.12037037037037036,0.14814814814814814,0.36,0.96,0.0,0.0,0.04,0.0
base,53004,28,Instructive-driven,1.302424124105528e-07,0.5357142857142857,0.19642857142857142,0.1428571428571429,0.38,0.96,0.0,0.0,0.04,0.0
base,53004,29,Instructive-driven,1.302424124105528e-07,0.5172413793103449,0.13793103448275862,0.13793103448275867,0.38,0.96,0.0,0.0,0.04,0.0
base,53004,30,Instructive-driven,1.302424124105528e-07,0.5333333333333333,0.16666666666666666,0.1333333333333333,0.4,0.96,0.0,0.0,0.04,0.0
base,53004,31,Instructive-driven,1.302424124105528e-07,0.4838709677419355,0.1532258064516129,0.12903225806451613,0.4,0.96,0.0,0.0,0.04,0.0
base,53004,32,Instructive-driven,1.302424124105528e-07,0.5,0.1796875,0.125,0.4,0.96,0.0,0.0,0.04,0.0
base,53004,33,Instructive-driven,1.302424124105528e-07,0.18181818181818182,0.09848484848484848,0.12121212121212122,0.4,0.98,0.0,0.0,0.02,0.0
base,53004,34,Instructive-driven,1.302424124105528e-07,0.23529411764705882,0.11764705882352941,0.1470588235294118,0.4,0.98,0.0,0.0,0.02,0.0
base,53004,35,Instructive-driven,1.302424124105528e-07,0.37142857142857144,0.2,0.1428571428571429,0.4,0.96,0.0,0.0,0.04,0.0
base,53004,36,Instructive-driven,1.302424124105528e-07,0.3888888888888889,0.14583333333333334,0.13888888888888884,0.4,0.98,0.0,0.0,0.02,0.0
base,53004,37,Instructive-driven,1.302424124105528e-07,0.3783783783783784,0.12162162162162163,0.1351351351351351,0.42,0.98,0.0,0.0,0.02,0.0
base,53004,38,Instructive-driven,1.302424124105528e-07,0.34210526315789475,0.09210526315789473,0.1578947368421053,0.42,0.98,0.0,0.0,0.02,0.0
base,53004,39,Instructive-driven,1.302424124105528e-07,0.41025641025641024,0.15384615384615385,0.17948717948717952,0.42,0.96,0.0,0.0,0.04,0.0
base,53004,40,Instructive-driven,1.302424124105528e-07,0.425,0.14375,0.17500000000000004,0.42,0.96,0.0,0.0,0.04,0.0
base,53004,41,Instructive-driven,1.302424124105528e-07,0.34146341463414637,0.12195121951219512,0.1707317073170732,0.42,0.96,0.0,0.0,0.04,0.0
base,53004,42,Instructive-driven,1.302424124105528e-07,0.23809523809523808,0.15476190476190477,0.16666666666666663,0.42,0.98,0.0,0.0,0.02,0.0
base,53004,43,Instructive-driven,1.302424124105528e-07,0.2558139534883721,0.09883720930232558,0.16279069767441856,0.44,0.98,0.0,0.0,0.02,0.0
base,53004,44,Instructive-driven,1.302424124105528e-07,0.20454545454545456,0.09659090909090909,0.18181818181818177,0.44,0.96,0.0,0.0,0.04,0.0
base,53004,45,Instructive-driven,1.302424124105528e-07,0.28888888888888886,0.13333333333333333,0.1777777777777778,0.44,0.96,0.0,0.0,0.04,0.0
base,53004,46,Instructive-driven,1.302424124105528e-07,0.2391304347826087,0.10869565217391304,0.17391304347826086,0.44,0.98,0.0,0.0,0.02,0.0
base,53004,47,Instructive-driven,1.302424124105528e-07,0.2765957446808511,0.11702127659574468,0.19148936170212771,0.44,0.94,0.0,0.0,0.06,0.0
base,53004,48,Instructive-driven,1.302424124105528e-07,0.3125,0.140625,0.1875,0.44,0.94,0.0,0.0,0.06,0.0
base,53004,49,Instructive-driven,1.302424124105528e-07,0.30612244897959184,0.12244897959183673,0.20408163265306123,0.44,0.96,0.0,0.0,0.04,0.0
base,53004,50,Instructive-driven,1.302424124105528e-07,0.28,0.09,0.19999999999999996,0.44,1.0,0.0,0.0,0.0,0.0
base,53004,51,Instructive-driven,1.302424124105528e-07,0.19607843137254902,0.05392156862745098,0.21568627450980393,0.44,1.0,0.0,0.0,0.0,0.0
base,53004,52,Instructive-driven,1.302424124105528e-07,0.21153846153846154,0.038461538461538464,0.23076923076923073,0.44,1.0,0.0,0.0,0.0,0.0
base,53004,53,Instructive-driven,1.302424124105528e-07,0.24528301886792453,0.07075471698113207,0.2264150943396226,0.44,1.0,0.0,0.0,0.0,0.0
base,53004,54,Instructive-driven,1.302424124105528e-07,0.24074074074074073,0.05555555555555555,0.2407407407407407,0.44,1.0,0.0,0.0,0.0,0.0
base,53004,55,Instructive-driven,1.302424124105528e-07,0.23636363636363636,0.06818181818181818,0.23636363636363633,0.46,1.0,0.0,0.0,0.0,0.0
base,53004,56,Instructive-driven,1.302424124105528e-07,0.21428571428571427,0.05803571428571429,0.2321428571428571,0.46,1.0,0.0,0.0,0.0,0.0
base,53004,57,Instructive-driven,1.302424124105528e-07,0.21052631578947367,0.03070175438596491,0.22807017543859653,0.46,1.0,0.0,0.0,0.0,0.0
base,53004,58,Instructive-driven,1.302424124105528e-07,0.20689655172413793,0.02586206896551724,0.22413793103448276,0.46,0.98,0.0,0.0,0.02,0.0
base,53004,59,Instructive-driven,1.302424124105528e-07,0.2542372881355932,0.038135593220338986,0.22033898305084743,0.46,0.98,0.0,0.0,0.02,0.0
base,53004,60,Instructive-driven,1.302424124105528e-07,0.26666666666666666,0.020833333333333332,0.23333333333333328,0.46,0.98,0.0,0.0,0.02,0.0
base,53004,61,Instructive-driven,1.302424124105528e-07,0.22950819672131148,0.036885245901639344,0.24590163934426235,0.46,0.98,0.0,0.0,0.02,0.0
base,53004,62,Instructive-driven,1.302424124105528e-07,0.24193548387096775,0.020161290322580645,0.24193548387096775,0.48,0.98,0.0,0.0,0.02,0.0
base,53004,63,Instructive-driven,1.302424124105528e-07,0.23809523809523808,0.031746031746031744,0.23809523809523814,0.48,0.98,0.0,0.0,0.02,0.0
base,53004,64,Instructive-driven,1.302424124105528e-07,0.25,0.0234375,0.234375,0.48,0.98,0.0,0.0,0.02,0.0
base,53004,65,Instructive-driven,1.302424124105528e-07,0.2,0.019230769230769232,0.23076923076923073,0.48,0.98,0.0,0.0,0.02,0.0
base,53004,66,Instructive-driven,1.302424124105528e-07,0.21212121212121213,0.056818181818181816,0.2272727272727273,0.48,0.94,0.0,0.0,0.06,0.0
base,53004,67,Instructive-driven,1.302424124105528e-07,0.16417910447761194,0.041044776119402986,0.23880597014925375,0.48,0.96,0.0,0.0,0.04,0.0
base,53004,68,Instructive-driven,1.302424124105528e-07,0.16176470588235295,0.04044117647058824,0.25,0.48,0.96,0.0,0.0,0.04,0.0
base,53004,69,Instructive-driven,1.302424124105528e-07,0.10144927536231885,0.028985507246376812,0.26086956521739135,0.48,0.96,0.0,0.0,0.04,0.0
base,53004,70,Instructive-driven,1.302424124105528e-07,0.11428571428571428,0.03571428571428571,0.27142857142857146,0.48,0.96,0.0,0.0,0.04,0.0
