rule,seed,capacity,unit,category,total_variance,spatial,cue-general,cue-specific,interaction
base,53010,86,4,mixed,0.011661965,0.0012181698,0.003162185,0.011941764,0.008821505
base,53010,86,5,mixed,0.014196834,0.0052740877,0.0008527304,0.00076640036,0.008658301
base,53010,86,6,spatial,0.085140854,0.059180588,0.00040094706,0.019092444,0.02341399
base,53010,86,7,spatial,0.1286902,0.10563677,0.0020519546,0.009442039,0.021553507
base,53010,86,8,mixed,0.012747147,0.0056418534,0.0010304714,0.0039238534,0.006852571
base,53010,86,9,mixed,0.085558034,0.028524263,0.011016482,0.025808122,0.047941264
base,53010,86,10,spatial,0.06425834,0.04685943,0.0008197433,0.0030516759,0.015645726
base,53010,86,11,spatial,0.14407152,0.11872446,0.00041752512,0.0041867234,0.024075309
base,53010,86,12,mixed,0.011324977,0.00401146,0.0008117147,0.0009699793,0.00697405
base,53010,86,13,mixed,0.013133488,0.004074098,0.001932618,0.0045016063,0.008467591
base,53010,86,14,spatial,0.102530815,0.07669165,3.4764784e-05,0.0040059527,0.024183983
base,53010,86,15,spatial,0.15877923,0.13112202,0.0005559659,0.0029351362,0.026016766
base,53010,86,16,spatial,0.07557818,0.06071511,0.0022234519,0.0019872705,0.014158871
base,53010,86,17,mixed,0.009720612,0.0033128674,0.00052612525,0.00067728065,0.0061713275
base,53010,86,18,mixed,0.021022493,0.011029231,0.0005719642,0.0017503664,0.009494551
base,53010,86,19,mixed,0.05805957,0.030338177,0.00021945655,0.019762337,0.023966277
base,53010,86,20,spatial,0.1127521,0.08844796,0.009124389,0.005271584,0.022898648
base,53010,86,21,spatial,0.048238628,0.034146797,0.00046221734,0.00356599,0.0133494595
base,53010,86,22,mixed,0.0126048485,0.0041834037,0.0002696148,0.0054027126,0.0076796846
base,53010,86,23,mixed,0.008402601,0.0018126395,0.0015760774,0.004822694,0.005689524
base,53010,86,24,mixed,0.007075352,0.0019516132,0.00014800491,0.0004401381,0.0049914327
base,53010,86,25,spatial,0.087346226,0.0699167,0.00061588094,0.001446611,0.01631573
base,53010,86,26,mixed,0.0022873234,0.00036908936,0.0005180678,0.0004365026,0.0018422927
base,53010,86,27,mixed,0.036363125,0.023141086,0.00402398,0.0022201093,0.012343731
base,53010,86,28,mixed,0.01912088,0.008711542,0.00083835394,0.006504923,0.009701263
base,53010,86,29,spatial,0.09050885,0.06891736,0.0017005372,0.0072386027,0.020797852
base,53010,86,30,mixed,0.0379461,0.01736997,0.0013870855,0.0039506084,0.019092081
base,53010,86,31,spatial,0.108741224,0.088805,0.0013603489,0.003845951,0.019166075
base,53010,86,32,mixed,0.0336687,0.020324249,0.0019131567,0.009373648,0.01267245
base,53010,86,33,mixed,0.015538855,0.0010718168,0.0035210424,0.020949863,0.01186512
base,53010,86,34,mixed,0.0076807537,0.001026446,0.0010574068,0.0060584685,0.005853029
base,53010,86,35,mixed,0.018769251,0.011609802,0.0011985626,0.0022651097,0.00681424
base,53010,86,36,mixed,0.040264048,0.0223393,0.00023011821,0.0062144054,0.016727958
base,53010,86,37,mixed,0.0037457147,0.0009494815,0.00046269395,0.00018042691,0.0026656482
base,53010,86,38,spatial,0.061487626,0.04414034,2.3916777e-05,0.0024371326,0.016517995
base,53010,86,39,mixed,0.05607615,0.020709299,0.0007252888,0.031454694,0.028960908
base,53010,86,40,mixed,0.014342711,0.006564922,5.1089362e-05,0.00043546897,0.0074463803
base,53010,86,41,mixed,0.004357082,0.0012748375,0.00042225426,0.0007313164,0.002954664
base,53010,86,42,mixed,0.012824999,0.003961875,0.0028393765,0.0038862717,0.008107304
base,53010,86,43,mixed,0.012410783,0.0054038162,0.00015448136,0.0004522758,0.0066614617
base,53010,86,44,mixed,0.002851154,0.0007806883,0.00044084503,0.0005280523,0.001961498
base,53010,86,45,spatial,0.09487296,0.07384922,0.001264218,0.011558866,0.019692281
base,53010,86,46,mixed,0.020898294,0.0040207705,0.0022576253,0.013681663,0.014430534
base,53010,86,47,spatial,0.120211124,0.0953257,0.00041512537,0.005072659,0.023647858
base,53010,86,48,spatial,0.05968322,0.042433977,3.204774e-08,0.002151605,0.016439172
base,53010,86,49,mixed,0.016456375,0.0061805467,0.00090620236,0.008304242,0.009504651
base,53010,87,0,spatial,0.044420693,0.031603213,0.0009529124,0.0023656439,0.012012467
base,53010,87,1,spatial,0.107551485,0.0860467,5.3455774e-06,0.010708364,0.020034982
base,53010,87,2,spatial,0.06606818,0.04990298,9.261742e-08,0.0035201188,0.015420468
base,53010,87,3,mixed,0.053680792,0.03272033,8.216248e-05,0.0045810305,0.019662857
base,53010,87,4,mixed,0.011660584,0.0012476827,0.003132717,0.010898953,0.00882235
base,53010,87,5,mixed,0.013866802,0.0052919583,0.00081108604,0.0006936033,0.0083216615
base,53010,87,6,spatial,0.082875386,0.057933614,0.00048393084,0.01770709,0.022584815
base,53010,87,7,spatial,0.122260936,0.099094726,0.0020842298,0.009955401,0.021745913
base,53010,87,8,mixed,0.011975663,0.00511633,0.00091912586,0.0037291334,0.0066124056
base,53010,87,9,mixed,0.08608441,0.02829299,0.011562687,0.0266722,0.048632834
base,53010,87,10,spatial,0.077904746,0.05950946,0.0009360811,0.0025059446,0.016761016
base,53010,87,11,spatial,0.14207582,0.116508424,0.00037485664,0.0042295363,0.024324477
base,53010,87,12,mixed,0.0114363255,0.0039476845,0.0010251713,0.001048605,0.007134135
base,53010,87,13,mixed,0.009893429,0.0028971573,0.0019435217,0.0037821245,0.006556002
base,53010,87,14,spatial,0.098168,0.07363688,5.1670618e-06,0.003209037,0.023022564
base,53010,87,15,spatial,0.15316105,0.12636983,0.0006324813,0.002719367,0.025259545
base,53010,87,16,spatial,0.06448525,0.050828733,0.001349973,0.0016407989,0.012982827
base,53010,87,17,mixed,0.009881222,0.0034641058,0.00059343077,0.00061309023,0.0061783367
base,53010,87,18,mixed,0.019887913,0.010067267,0.00056496175,0.0015077302,0.009362866
base,53010,87,19,mixed,0.05675177,0.028513549,0.0002676424,0.019553917,0.024578836
base,53010,87,20,spatial,0.10501553,0.0804636,0.009589714,0.00512528,0.02305416
base,53010,87,21,spatial,0.045012556,0.030995378,0.00053044787,0.003297295,0.013216795
base,53010,87,22,mixed,0.012982336,0.004241014,0.00021841508,0.0052332925,0.008002533
base,53010,87,23,mixed,0.009093496,0.0022277297,0.0017129799,0.004707445,0.00593222
base,53010,87,24,mixed,0.008064317,0.0023899516,0.00018606981,0.0003950841,0.0055343644
base,53010,87,25,spatial,0.08050089,0.06347237,0.00071754406,0.0016179427,0.01593727
base,53010,87,26,mixed,0.0024069366,0.0003956288,0.0005985315,0.00053082436,0.0019281659
base,53010,87,27,mixed,0.036672052,0.023101106,0.0044394503,0.002428492,0.012673547
base,53010,87,28,mixed,0.02248059,0.0102265915,0.00071462966,0.007552503,0.01134725
base,53010,87,29,spatial,0.09008649,0.06810716,0.0017061961,0.0076718642,0.021206252
base,53010,87,30,mixed,0.040398695,0.018756777,0.001819324,0.0038488773,0.02013988
base,53010,87,31,spatial,0.097764336,0.07881168,0.0015794728,0.003884313,0.018273655
base,53010,87,32,mixed,0.038967647,0.023334913,0.0018892059,0.011194064,0.0148703195
base,53010,87,33,mixed,0.031369045,0.007071238,0.0034831252,0.025680933,0.019699864
base,53010,87,34,mixed,0.007593673,0.001226304,0.000982895,0.005520279,0.0056282757
base,53010,87,35,mixed,0.017219469,0.010540983,0.000993721,0.0014351228,0.0064196927
base,53010,87,36,mixed,0.039321125,0.022388136,0.00014248038,0.006713466,0.015771793
base,53010,87,37,mixed,0.003581862,0.0009321329,0.0005039081,0.00020341245,0.0025253491
base,53010,87,38,spatial,0.06255137,0.045229927,6.3423046e-05,0.0022147517,0.016514376
base,53010,87,39,mixed,0.054966748,0.02091159,0.0005907289,0.029615646,0.027819298
base,53010,87,40,mixed,0.013683003,0.0065658223,6.149757e-05,0.00038121,0.006805723
base,53010,87,41,mixed,0.004457167,0.0012144507,0.00034518578,0.00055975857,0.0030971768
base,53010,87,42,mixed,0.0110568805,0.0032503104,0.0026240419,0.0031609493,0.007192859
base,53010,87,43,mixed,0.014713621,0.0070474697,0.00019387541,0.0005434528,0.0072789174
base,53010,87,44,mixed,0.0026155587,0.0006448723,0.00038956615,0.00043288487,0.0018656191
base,53010,87,45,spatial,0.09688259,0.07403046,0.0013894893,0.010856297,0.021445287
base,53010,87,46,mixed,0.020091511,0.003858122,0.0026503718,0.0120880455,0.013953367
base,53010,87,47,spatial,0.119377665,0.09488737,0.0005043187,0.004584567,0.023286548
base,53010,87,48,spatial,0.058585953,0.041709676,4.4511537e-09,0.002587969,0.01605416
base,53010,87,49,mixed,0.0146010155,0.0053300536,0.00062011083,0.0068032863,0.008600412
base,53010,88,0,spatial,0.044213895,0.031467997,0.00092492223,0.0022925432,0.011961098
base,53010,88,1,spatial,0.1074288,0.08581068,6.2202264e-07,0.011549128,0.020163821
base,53010,88,2,spatial,0.0671143,0.050626192,1.6051568e-05,0.0035447937,0.015682245
base,53010,88,3,mixed,0.05382018,0.03283261,0.000106491294,0.0047563175,0.019673714
base,53010,88,4,mixed,0.01156723,0.0012647364,0.0029743793,0.0104415165,0.008747263
base,53010,88,5,mixed,0.014240439,0.005494546,0.0007740373,0.0006520583,0.00847076
base,53010,88,6,spatial,0.08321999,0.058022097,0.00055249635,0.019687284,0.022863152
base,53010,88,7,spatial,0.12290365,0.0996461,0.002055877,0.010095886,0.021799017
base,53010,88,8,mixed,0.012434037,0.005350215,0.000855668,0.0039461707,0.0068179555
base,53010,88,9,mixed,0.08567206,0.027862342,0.012310262,0.028093984,0.04865587
base,53010,88,10,spatial,0.07427208,0.056161657,0.00084614445,0.0024115455,0.016504182
base,53010,88,11,spatial,0.14242491,0.11676535,0.00036909594,0.004422267,0.024373116
base,53010,88,12,mixed,0.011724566,0.004045102,0.0009406255,0.00095453404,0.007295872
base,53010,88,13,mixed,0.009719289,0.002794265,0.0019503146,0.0037068012,0.0064928047
base,53010,88,14,spatial,0.09838247,0.07370416,3.1051065e-06,0.0034582657,0.023199283
base,53010,88,15,spatial,0.15404432,0.12708648,0.0006532723,0.0026927628,0.025426574
base,53010,88,16,spatial,0.064122304,0.050511666,0.0014668963,0.0016201574,0.012937063
base,53010,88,17,mixed,0.010155544,0.0036162194,0.0006008632,0.00068791595,0.006298084
base,53010,88,18,mixed,0.020408388,0.010483938,0.00057982176,0.0015719977,0.009462153
base,53010,88,19,mixed,0.056314427,0.027564995,0.00032011684,0.021010539,0.024965247
base,53010,88,20,spatial,0.10439115,0.079695866,0.010193579,0.0054203747,0.023201846
base,53010,88,21,spatial,0.04512739,0.031005265,0.0005390367,0.0034232177,0.013291637
base,53010,88,22,mixed,0.013443055,0.004418048,0.00019512023,0.0055209897,0.008263028
base,53010,88,23,mixed,0.009091769,0.0022022938,0.0016651493,0.0047325054,0.0059590237
base,53010,88,24,mixed,0.008149465,0.0024374467,0.0001775379,0.00044519003,0.0055737733
base,53010,88,25,spatial,0.08095747,0.06395288,0.0007223136,0.0015780132,0.015922016
base,53010,88,26,mixed,0.0024396826,0.00039865545,0.0005972434,0.00055317744,0.0019552947
base,53010,88,27,mixed,0.036515813,0.022970175,0.00479567,0.0026047674,0.012658472
base,53010,88,28,mixed,0.02268825,0.010379443,0.0007356884,0.008030529,0.011389864
base,53010,88,29,spatial,0.090592496,0.06868309,0.0017960093,0.0076508857,0.021113751
base,53010,88,30,mixed,0.04033815,0.018663995,0.0020897398,0.004035601,0.020193541
base,53010,88,31,spatial,0.09838312,0.07938183,0.0016061597,0.0039160186,0.0183145
base,53010,88,32,mixed,0.03969539,0.023669261,0.0020432165,0.0124444,0.015204273
base,53010,88,33,mixed,0.031073011,0.007039535,0.0034764078,0.025750507,0.019507568
base,53010,88,34,mixed,0.005619899,0.0007725063,0.0005664957,0.002605387,0.0043750405
base,53010,88,35,mixed,0.017282454,0.010576181,0.00097615557,0.0015801557,0.0064506284
base,53010,88,36,mixed,0.03874774,0.021831011,0.00014966699,0.0070312256,0.015746154
base,53010,88,37,mixed,0.0037083821,0.0009766992,0.0005087308,0.00020977508,0.0026003798
base,53010,88,38,spatial,0.06423618,0.046520628,0.00015692018,0.0021254614,0.01685126
base,53010,88,39,mixed,0.049337357,0.016709123,0.00091503566,0.031189188,0.026425855
base,53010,88,40,mixed,0.014022488,0.0067880303,5.3963107e-05,0.00038266013,0.0069196806
base,53010,88,41,mixed,0.004685847,0.001311416,0.0003210433,0.0005985536,0.003217725
base,53010,88,42,mixed,0.0113045005,0.0033307758,0.002644064,0.0031420086,0.007350455
base,53010,88,43,mixed,0.014665292,0.0070140003,0.00019407667,0.0005396608,0.0072691343
base,53010,88,44,mixed,0.0026475608,0.0006580332,0.00037540507,0.00043193475,0.0018861847
base,53010,88,45,spatial,0.096864216,0.07392836,0.0016527616,0.01257961,0.021532336
base,53010,88,46,mixed,0.02003894,0.0038501718,0.0024914965,0.012009983,0.013909974
base,53010,88,47,spatial,0.120419934,0.09565918,0.0005205262,0.0042674392,0.023524215
base,53010,88,48,spatial,0.059404165,0.04220109,1.767544e-05,0.0024362186,0.016319284
base,53010,88,49,mixed,0.014994531,0.005516003,0.00060369266,0.0069494857,0.008793438
base,53010,89,0,spatial,0.042982694,0.030420046,0.0009048519,0.0022736762,0.011778162
base,53010,89,1,spatial,0.107267626,0.08567155,2.9842056e-06,0.0119994655,0.020129016
base,53010,89,2,spatial,0.0668911,0.05044064,2.2184464e-05,0.003530699,0.015638666
base,53010,89,3,mixed,0.054374717,0.033313002,8.840982e-05,0.004730043,0.019767473
base,53010,89,4,mixed,0.011476291,0.0012450606,0.0029115565,0.010510125,0.008682547
base,53010,89,5,mixed,0.014416043,0.0055845613,0.00075461966,0.0006504181,0.008555735
base,53010,89,6,spatial,0.08278229,0.05760765,0.00043121504,0.020358516,0.02284645
base,53010,89,7,spatial,0.12194617,0.0989388,0.0021841535,0.010024678,0.021579824
base,53010,89,8,mixed,0.012247676,0.0052606207,0.0007909548,0.0039947685,0.0067254724
base,53010,89,9,mixed,0.08486951,0.027669098,0.011369714,0.028218383,0.048168935
base,53010,89,10,spatial,0.077602886,0.059016965,0.0009045557,0.002531662,0.016952492
base,53010,89,11,spatial,0.1423684,0.11668693,0.00040596043,0.004491119,0.024390867
base,53010,89,12,mixed,0.011546561,0.003940235,0.0009044412,0.0009378218,0.007226791
base,53010,89,13,mixed,0.009899028,0.0028891203,0.0019512308,0.0037054252,0.00657201
base,53010,89,14,spatial,0.09817094,0.073609136,9.826175e-07,0.003474567,0.023095962
base,53010,89,15,spatial,0.15324105,0.12653914,0.00062880345,0.0026120015,0.025194118
base,53010,89,16,spatial,0.063983366,0.050394215,0.0016145813,0.001687857,0.0129067255
base,53010,89,17,mixed,0.009945129,0.0034844645,0.00060347986,0.00069152674,0.006213953
base,53010,89,18,mixed,0.020063112,0.010272732,0.00056221045,0.0014942472,0.009342088
base,53010,89,19,mixed,0.0565118,0.028518395,0.00018173165,0.020405397,0.024394244
base,53010,89,20,spatial,0.10427261,0.079725124,0.01021011,0.004949353,0.02308154
base,53010,89,21,spatial,0.044928875,0.030923858,0.00046851466,0.0035736081,0.013169801
base,53010,89,22,mixed,0.013561814,0.004545468,0.00019486915,0.005556009,0.008259099
base,53010,89,23,mixed,0.009072349,0.0021888886,0.001538997,0.004112294,0.005963168
base,53010,89,24,mixed,0.008115979,0.0024200939,0.0001797306,0.00044304496,0.00555625
base,53010,89,25,spatial,0.08064196,0.06365773,0.00071359606,0.001567271,0.015905727
base,53010,89,26,mixed,0.0024008874,0.00038881175,0.0005762069,0.0005397521,0.0019260464
base,53010,89,27,mixed,0.03647885,0.022970624,0.004803615,0.0025958696,0.0126343435
base,53010,89,28,mixed,0.02250187,0.010232877,0.00062619074,0.008358357,0.011353612
base,53010,89,29,spatial,0.09076852,0.06887949,0.0018972502,0.007684835,0.021095729
base,53010,89,30,mixed,0.040165678,0.018584186,0.0020334264,0.0039429953,0.02012897
base,53010,89,31,spatial,0.09854811,0.07964205,0.0016235812,0.0039961226,0.018220525
base,53010,89,32,mixed,0.039663456,0.023717241,0.0019461282,0.012795578,0.01512922
base,53010,89,33,mixed,0.029829195,0.0063409465,0.003507929,0.026374757,0.019054804
base,53010,89,34,mixed,0.005841465,0.0008486815,0.0005696385,0.0027776605,0.004498297
base,53010,89,35,mixed,0.018081455,0.011124673,0.0009508891,0.0017941452,0.006686036
base,53010,89,36,mixed,0.039737076,0.022479126,0.00016554153,0.0073036505,0.016055847
base,53010,89,37,mixed,0.0036744194,0.0009641115,0.0004897116,0.00018830693,0.0025802506
base,53010,89,38,spatial,0.06674932,0.048663463,0.00013552413,0.0020455245,0.017199054
base,53010,89,39,mixed,0.04913139,0.01627009,0.0009806354,0.03187084,0.02658861
base,53010,89,40,mixed,0.013766246,0.0066494606,4.729899e-05,0.00032781332,0.006804015
base,53010,89,41,mixed,0.0046847747,0.001294838,0.00029484116,0.00067393517,0.0032322065
base,53010,89,42,mixed,0.011275866,0.0032887834,0.002579152,0.0031755597,0.0073563196
base,53010,89,43,mixed,0.014667142,0.007007118,0.0001867494,0.00054233515,0.007276182
base,53010,89,44,mixed,0.0026247357,0.0006448892,0.0003380675,0.0005019278,0.0018755497
base,53010,89,45,spatial,0.09651666,0.073604636,0.0015616063,0.01282731,0.02149113
base,53010,89,46,mixed,0.020294229,0.003909314,0.002331261,0.01092402,0.014106132
base,53010,89,47,spatial,0.120413,0.09557776,0.00049744,0.0044274935,0.023573566
base,53010,89,48,spatial,0.059287913,0.042182494,1.719445e-05,0.0024179064,0.016218336
base,53010,89,49,mixed,0.014759388,0.0054257195,0.00052270724,0.0068266885,0.008675304
base,53010,90,0,spatial,0.044065975,0.031406414,0.00091629045,0.0022909357,0.011874654
base,53010,90,1,spatial,0.10766096,0.08590592,1.8644736e-05,0.011177606,0.020294817
base,53010,90,2,spatial,0.06673632,0.05028874,1.821961e-05,0.003208266,0.01563811
base,53010,90,3,mixed,0.05358107,0.032699034,6.1834755e-05,0.004519937,0.019557642
base,53010,90,4,mixed,0.011356123,0.00124981,0.0028184413,0.01026603,0.0085659465
base,53010,90,5,mixed,0.014494519,0.005626611,0.0007568745,0.0006206907,0.008591808
base,53010,90,6,spatial,0.08326971,0.058114234,0.00036676074,0.018772988,0.02284499
base,53010,90,7,spatial,0.12297625,0.099917606,0.0024051527,0.009642196,0.021646215
base,53010,90,8,mixed,0.012282667,0.005174709,0.0007597771,0.0037083153,0.006845639
base,53010,90,9,mixed,0.085727304,0.028429756,0.011105024,0.02695028,0.048330445
base,53010,90,10,spatial,0.07321094,0.05512816,0.00088109757,0.0023964716,0.016463105
base,53010,90,11,spatial,0.14254497,0.11686811,0.00047086366,0.0044048447,0.024388272
base,53010,90,12,mixed,0.0117624765,0.0040274393,0.0009163139,0.00090101163,0.0073521575
base,53010,90,13,mixed,0.009782871,0.0028297333,0.0019766276,0.003696716,0.006511117
base,53010,90,14,spatial,0.09808202,0.07350299,1.790699e-07,0.0033409013,0.02309992
base,53010,90,15,spatial,0.1540601,0.12734136,0.00064152945,0.0025987702,0.025215315
base,53010,90,16,spatial,0.06432924,0.050655417,0.0016376708,0.0016647987,0.012989837
base,53010,90,17,mixed,0.010049425,0.0036102536,0.0005999949,0.00066599034,0.0061976807
base,53010,90,18,mixed,0.020136822,0.010306613,0.00058918516,0.0014773116,0.009383666
