root_seed,key_mode,fraction,mask_index,dropped_lec_units,cue_accuracy,mec_cosine,output_cosine,key_cosine
51001,identity,0.75,2,19,0.5,0.9421081329036309,0.8743337239581959,0.8294718438011225
51001,identity,0.75,3,19,1.0,0.9436767078559487,0.8900670226922334,0.8398644223379059
51001,identity,0.75,4,19,1.0,0.9436767141359637,0.890067049137027,0.8398644223379059
51001,identity,0.75,5,19,0.5,0.9443898805894843,0.8785584505751438,0.8396989575089535
51001,identity,0.75,6,19,0.5,0.944389958134291,0.8785585228636336,0.8396989575089535
51001,identity,0.75,7,19,1.0,0.9413897370332691,0.8847662417377569,0.829218208595825
51001,identity,0.75,8,19,1.0,0.9436767236665466,0.8900669918007066,0.8398644223379059
51001,identity,0.75,9,19,1.0,0.9426681698855731,0.9059939767831332,0.8392121289417918
51001,identity,0.75,10,19,1.0,0.9436766523271558,0.8900670058104329,0.8398644223379059
51001,identity,0.75,11,19,0.5,0.9443899216416107,0.8785584440519136,0.8396989575089535
51001,identity,0.9,0,22,0.5,0.9381759272467147,0.8580251294588157,0.8079955859927143
51001,identity,0.9,1,22,0.5,0.9381759768606294,0.858025193032233,0.8079955859927143
51001,identity,0.9,2,22,0.5,0.9368818369788795,0.8631001732600194,0.8077194138833224
51001,identity,0.9,3,22,0.5,0.9381758972139866,0.8580252317638236,0.8079955859927143
51001,identity,0.9,4,22,0.5,0.9352366160817538,0.8520923720548206,0.7968893698169953
51001,identity,0.9,5,22,0.5,0.9381760003400856,0.8580252384397921,0.8079955859927143
51001,identity,0.9,6,22,1.0,0.9364017184971667,0.8621732588206937,0.8065114588671666
51001,identity,0.9,7,22,0.5,0.9385320910522879,0.8538087528718136,0.8073398364583084
51001,identity,0.9,8,22,0.5,0.9352365852245614,0.852092372149795,0.7968893698169953
51001,identity,0.9,9,22,0.5,0.9381759821680172,0.8580252152155652,0.8079955859927143
51001,identity,0.9,10,22,0.5,0.9381759925493429,0.8580252873715036,0.8079955859927143
51001,identity,0.9,11,22,0.5,0.9385320957863929,0.8538087770415239,0.8073398364583084
